3.999879282611458753e-01 1.521654197415980070e+00 -8.472300347266950027e+00
-8.295308011495564626e-01 3.550215299281481052e+00 0.000000000000000000e+00
-1.297746389814428136e-01 0.000000000000000000e+00 0.000000000000000000e+00
